"351","601","Bees and Wasps (Hymenoptera, excluding ants)","15","1","0",NULL,"valid"
"352","601","Unidentified","1","1","0",NULL,"valid"
"353","601","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","5","0",NULL,"valid"
"354","601","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"355","605","Bees and Wasps (Hymenoptera, excluding ants)","3","1","0",NULL,"valid"
"356","606","Bees and Wasps (Hymenoptera, excluding ants)","3","1","0",NULL,"valid"
"357","606","Spiders (Araneae; NOT daddy longlegs!)","1","2","0",NULL,"valid"
"358","608","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","1","0",NULL,"valid"
"359","609","Bees and Wasps (Hymenoptera, excluding ants)","3","2","0",NULL,"valid"
"360","609","Flies (Diptera)","3","1","0",NULL,"valid"
"361","609","Unidentified","1","1","0",NULL,"valid"
"362","609","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","3","0",NULL,"valid"
"363","613","Beetles (Coleoptera)","1","6","0",NULL,"valid"
"364","613","Spiders (Araneae; NOT daddy longlegs!)","4","2","0",NULL,"valid"
"365","613","Caterpillars (Lepidoptera larvae)","15","1","0",NULL,"valid"
"366","613","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","1","0",NULL,"valid"
"367","613","Unidentified","2","2","0",NULL,"valid"
"368","618","Unidentified","1","9","0",NULL,"valid"
"369","618","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"370","618","Flies (Diptera)","1","2","0",NULL,"valid"
"371","618","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"372","622","Unidentified","1","4","0",NULL,"valid"
"373","622","Flies (Diptera)","3","1","0",NULL,"valid"
"374","622","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","5","0",NULL,"valid"
"375","625","Beetles (Coleoptera)","2","2","0",NULL,"valid"
"376","625","Unidentified","1","1","0",NULL,"valid"
"377","625","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","1","0",NULL,"valid"
"378","628","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","14","0",NULL,"valid"
"379","628","Unidentified","1","5","0",NULL,"valid"
"380","628","Bees and Wasps (Hymenoptera, excluding ants)","1","12","0",NULL,"valid"
"381","628","Caterpillars (Lepidoptera larvae)","3","1","0",NULL,"valid"
"382","632","Bees and Wasps (Hymenoptera, excluding ants)","4","7","0",NULL,"valid"
"383","632","Unidentified","3","1","0",NULL,"valid"
"384","632","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","1","0",NULL,"valid"
"385","632","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","4","0",NULL,"valid"
"386","632","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","1","0",NULL,"valid"
"387","632","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"388","638","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","21","0",NULL,"valid"
"389","638","Spiders (Araneae; NOT daddy longlegs!)","4","2","0",NULL,"valid"
"390","638","Unidentified","1","2","0",NULL,"valid"
"391","638","Unidentified","3","1","0",NULL,"valid"
"392","642","Spiders (Araneae; NOT daddy longlegs!)","4","3","0",NULL,"valid"
"393","642","Leaf hoppers and Cicadas (Auchenorrhyncha)","8","2","0",NULL,"valid"
"394","644","Ants (Formicidae)","3","2","0",NULL,"valid"
"395","644","True Bugs (Heteroptera)","3","1","0",NULL,"valid"
"396","644","Caterpillars (Lepidoptera larvae)","8","1","0",NULL,"valid"
"397","644","Leaf hoppers and Cicadas (Auchenorrhyncha)","8","3","0",NULL,"valid"
"398","644","Mites (Acarina)","3","1","0",NULL,"valid"
"399","644","Spiders (Araneae; NOT daddy longlegs!)","8","1","0",NULL,"valid"
"400","650","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","2","0",NULL,"valid"
"401","650","Bees and Wasps (Hymenoptera, excluding ants)","3","1","0",NULL,"valid"
"402","652","Bees and Wasps (Hymenoptera, excluding ants)","3","3","0",NULL,"valid"
"403","652","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","1","0",NULL,"valid"
"404","652","Spiders (Araneae; NOT daddy longlegs!)","1","1","0",NULL,"valid"
"405","652","Mites (Acarina)","3","1","0",NULL,"valid"
"406","656","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","10","0",NULL,"valid"
"407","656","Spiders (Araneae; NOT daddy longlegs!)","2","3","0",NULL,"valid"
"408","656","Flies (Diptera)","1","5","0",NULL,"valid"
"409","656","Mites (Acarina)","3","1","0",NULL,"valid"
"410","656","Caterpillars (Lepidoptera larvae)","21","1","0",NULL,"valid"
"411","661","Bees and Wasps (Hymenoptera, excluding ants)","3","2","0",NULL,"valid"
"412","661","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","4","0",NULL,"valid"
"413","661","Flies (Diptera)","1","1","0",NULL,"valid"
"414","664","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","3","0",NULL,"valid"
"415","664","Caterpillars (Lepidoptera larvae)","8","1","0",NULL,"valid"
"416","664","Unidentified","1","1","0",NULL,"valid"
"417","667","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"418","667","Spiders (Araneae; NOT daddy longlegs!)","2","3","0",NULL,"valid"
"419","667","Unidentified","1","1","0",NULL,"valid"
"420","667","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","1","0",NULL,"valid"
"421","671","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","12","0",NULL,"valid"
"422","671","Unidentified","1","8","0",NULL,"valid"
"423","671","Millipedes (Diplopoda)","1","1","0",NULL,"valid"
"424","671","Unidentified","1","1","0",NULL,"valid"
"425","675","Unidentified","1","1","0",NULL,"valid"
"426","675","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","3","0",NULL,"valid"
"427","675","Spiders (Araneae; NOT daddy longlegs!)","2","2","0",NULL,"valid"
"428","675","Bees and Wasps (Hymenoptera, excluding ants)","3","1","0",NULL,"valid"
"429","679","Bees and Wasps (Hymenoptera, excluding ants)","8","3","0",NULL,"valid"
"430","679","Leaf hoppers and Cicadas (Auchenorrhyncha)","4","7","0",NULL,"valid"
"431","679","Spiders (Araneae; NOT daddy longlegs!)","6","4","0",NULL,"valid"
"432","679","Flies (Diptera)","2","3","0",NULL,"valid"
"433","679","Beetles (Coleoptera)","3","2","0",NULL,"valid"
"434","679","Caterpillars (Lepidoptera larvae)","21","1","0",NULL,"valid"
"435","685","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","1","0",NULL,"valid"
"436","685","Spiders (Araneae; NOT daddy longlegs!)","5","2","0",NULL,"valid"
"437","685","Caterpillars (Lepidoptera larvae)","18","2","0",NULL,"valid"
"438","685","Bees and Wasps (Hymenoptera, excluding ants)","3","1","0",NULL,"valid"
"439","689","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","14","0",NULL,"valid"
"440","689","Butterflies and Moths (Lepidoptera adult)","8","2","0",NULL,"valid"
"441","689","Bees and Wasps (Hymenoptera, excluding ants)","1","1","0",NULL,"valid"
"442","689","Unidentified","8","1","0",NULL,"valid"
"443","689","Butterflies and Moths (Lepidoptera adult)","8","2","0",NULL,"valid"
"444","689","Bees and Wasps (Hymenoptera, excluding ants)","1","1","0",NULL,"valid"
"445","689","Unidentified","8","1","0",NULL,"valid"
"446","696","Caterpillars (Lepidoptera larvae)","15","4","0",NULL,"valid"
"447","696","Unidentified","8","1","0",NULL,"valid"
"448","698","True Bugs (Heteroptera)","3","2","0",NULL,"valid"
"449","698","Flies (Diptera)","3","6","0",NULL,"valid"
"450","698","Ants (Formicidae)","8","2","0",NULL,"valid"
"451","698","Spiders (Araneae; NOT daddy longlegs!)","8","1","0",NULL,"valid"
"452","702","True Bugs (Heteroptera)","9","2","0",NULL,"valid"
"453","702","Flies (Diptera)","3","1","0",NULL,"valid"
"454","702","Unidentified","3","1","0",NULL,"valid"
"455","702","Spiders (Araneae; NOT daddy longlegs!)","15","1","0",NULL,"valid"
"456","702","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"457","707","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","14","0",NULL,"valid"
"458","707","Unidentified","1","1","0",NULL,"valid"
"459","707","Beetles (Coleoptera)","8","1","0",NULL,"valid"
"460","707","Spiders (Araneae; NOT daddy longlegs!)","1","2","0",NULL,"valid"
"461","707","Flies (Diptera)","3","2","0",NULL,"valid"
"462","712","Ants (Formicidae)","3","1","0",NULL,"valid"
"463","712","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","2","0",NULL,"valid"
"464","712","Flies (Diptera)","1","3","0",NULL,"valid"
"465","715","True Bugs (Heteroptera)","3","1","0",NULL,"valid"
"466","715","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","2","0",NULL,"valid"
"467","715","Caterpillars (Lepidoptera larvae)","8","1","0",NULL,"valid"
"468","715","Spiders (Araneae; NOT daddy longlegs!)","15","1","0",NULL,"valid"
"469","715","Unidentified","3","1","0",NULL,"valid"
"470","715","Beetles (Coleoptera)","8","1","0",NULL,"valid"
"471","721","Ants (Formicidae)","8","2","0",NULL,"valid"
"472","721","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"473","721","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","2","0",NULL,"valid"
"474","721","Unidentified","1","1","0",NULL,"valid"
"475","721","Caterpillars (Lepidoptera larvae)","12","2","0",NULL,"valid"
"476","721","Beetles (Coleoptera)","8","1","0",NULL,"valid"
"477","727","Leaf hoppers and Cicadas (Auchenorrhyncha)","4","3","0",NULL,"valid"
"478","727","Flies (Diptera)","1","1","0",NULL,"valid"
"479","727","Unidentified","8","1","0",NULL,"valid"
"480","730","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"481","730","Spiders (Araneae; NOT daddy longlegs!)","8","1","0",NULL,"valid"
"482","732","Grasshoppers, Crickets (Orthoptera)","4","2","0",NULL,"valid"
"483","733","Grasshoppers, Crickets (Orthoptera)","1","3","0",NULL,"valid"
"484","734","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","2","0",NULL,"valid"
"485","734","True Bugs (Heteroptera)","1","1","0",NULL,"valid"
"486","734","Caterpillars (Lepidoptera larvae)","8","1","0",NULL,"valid"
"487","737","Spiders (Araneae; NOT daddy longlegs!)","2","3","0",NULL,"valid"
"488","737","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","2","0",NULL,"valid"
"489","737","True Bugs (Heteroptera)","3","1","0",NULL,"valid"
"490","740","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","10","0",NULL,"valid"
"491","741","Unidentified","3","1","0",NULL,"valid"
"492","742","Beetles (Coleoptera)","8","3","0",NULL,"valid"
"493","743","Leaf hoppers and Cicadas (Auchenorrhyncha)","8","1","0",NULL,"valid"
"494","744","Spiders (Araneae; NOT daddy longlegs!)","9","2","0",NULL,"valid"
"495","744","True Bugs (Heteroptera)","15","1","0",NULL,"valid"
"496","744","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","2","0",NULL,"valid"
"497","744","Flies (Diptera)","3","1","0",NULL,"valid"
"498","748","Leaf hoppers and Cicadas (Auchenorrhyncha)","6","5","0",NULL,"valid"
"499","748","Beetles (Coleoptera)","11","2","0",NULL,"valid"
"500","748","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"501","748","Bees and Wasps (Hymenoptera, excluding ants)","3","1","0",NULL,"valid"
"502","752","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","51","0",NULL,"valid"
"503","753","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","61","0",NULL,"valid"
"504","753","True Bugs (Heteroptera)","8","1","0",NULL,"valid"
"505","753","Bees and Wasps (Hymenoptera, excluding ants)","12","2","0",NULL,"valid"
"506","753","Grasshoppers, Crickets (Orthoptera)","8","1","0",NULL,"valid"
"507","753","Unidentified","8","1","0",NULL,"valid"
"508","758","Leaf hoppers and Cicadas (Auchenorrhyncha)","6","3","0",NULL,"valid"
"509","758","Bees and Wasps (Hymenoptera, excluding ants)","8","1","0",NULL,"valid"
"510","758","True Bugs (Heteroptera)","15","1","0",NULL,"valid"
"511","758","Unidentified","15","1","0",NULL,"valid"
"512","758","Spiders (Araneae; NOT daddy longlegs!)","8","1","0",NULL,"valid"
"513","758","Ants (Formicidae)","1","1","0",NULL,"valid"
"514","764","Beetles (Coleoptera)","9","5","0",NULL,"valid"
"515","764","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","1","0",NULL,"valid"
"516","764","Unidentified","3","1","0",NULL,"valid"
"517","764","Flies (Diptera)","3","1","0",NULL,"valid"
"518","768","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","3","0",NULL,"valid"
"519","768","True Bugs (Heteroptera)","8","2","0",NULL,"valid"
"520","768","Caterpillars (Lepidoptera larvae)","3","1","0",NULL,"valid"
"521","768","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"522","772","Unidentified","8","5","0",NULL,"valid"
"523","772","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"524","772","Leaf hoppers and Cicadas (Auchenorrhyncha)","8","1","0",NULL,"valid"
"525","775","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","64","0",NULL,"valid"
"526","775","Flies (Diptera)","3","1","0",NULL,"valid"
"527","775","Scorpionflies (Mecoptera)","15","1","0",NULL,"valid"
"528","778","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","82","0",NULL,"valid"
"529","778","Mites (Acarina)","1","1","0",NULL,"valid"
"530","778","Spiders (Araneae; NOT daddy longlegs!)","3","2","0",NULL,"valid"
"531","781","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","23","0",NULL,"valid"
"532","781","Flies (Diptera)","3","1","0",NULL,"valid"
"533","781","Spiders (Araneae; NOT daddy longlegs!)","8","1","0",NULL,"valid"
"534","784","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","22","0",NULL,"valid"
"535","784","Spiders (Araneae; NOT daddy longlegs!)","8","1","0",NULL,"valid"
"536","784","Flies (Diptera)","8","1","0",NULL,"valid"
"537","787","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","37","0",NULL,"valid"
"538","788","Flies (Diptera)","1","1","0",NULL,"valid"
"539","788","Mantodea (Mantids)","15","1","0",NULL,"valid"
"540","788","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","2","0",NULL,"valid"
"541","788","Caterpillars (Lepidoptera larvae)","3","1","0",NULL,"valid"
"542","792","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","35","0",NULL,"valid"
"543","792","Spiders (Araneae; NOT daddy longlegs!)","2","3","0",NULL,"valid"
"544","792","Caterpillars (Lepidoptera larvae)","15","1","0",NULL,"valid"
"545","792","Flies (Diptera)","2","3","0",NULL,"valid"
"546","796","Flies (Diptera)","3","2","0",NULL,"valid"
"547","796","Spiders (Araneae; NOT daddy longlegs!)","3","2","0",NULL,"valid"
"548","796","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","38","0",NULL,"valid"
"549","796","Flies (Diptera)","2","3","0",NULL,"valid"
"550","800","Spiders (Araneae; NOT daddy longlegs!)","8","1","0",NULL,"valid"
"551","800","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","74","0",NULL,"valid"
"552","800","Caterpillars (Lepidoptera larvae)","5","2","0",NULL,"valid"
"553","800","Flies (Diptera)","4","2","0",NULL,"valid"
"554","800","Beetles (Coleoptera)","1","3","0",NULL,"valid"
"555","800","Ants (Formicidae)","3","1","0",NULL,"valid"
"556","800","Silverfish (Thysanura)","3","1","0",NULL,"valid"
"557","800","Mites (Acarina)","1","1","0",NULL,"valid"
"558","808","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","15","0",NULL,"valid"
"559","808","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"560","808","Flies (Diptera)","3","1","0",NULL,"valid"
"561","811","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","29","0",NULL,"valid"
"562","811","Spiders (Araneae; NOT daddy longlegs!)","1","2","0",NULL,"valid"
"563","813","Flies (Diptera)","1","1","0",NULL,"valid"
"564","813","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","18","0",NULL,"valid"
"565","813","Bees and Wasps (Hymenoptera, excluding ants)","1","11","0",NULL,"valid"
"566","813","Spiders (Araneae; NOT daddy longlegs!)","1","2","0",NULL,"valid"
"567","817","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","75","0",NULL,"valid"
"568","817","Spiders (Araneae; NOT daddy longlegs!)","8","1","0",NULL,"valid"
"569","817","Flies (Diptera)","3","1","0",NULL,"valid"
"570","817","Ants (Formicidae)","3","1","0",NULL,"valid"
"571","821","Spiders (Araneae; NOT daddy longlegs!)","1","3","0",NULL,"valid"
"572","821","Flies (Diptera)","3","1","0",NULL,"valid"
"573","821","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","30","0",NULL,"valid"
"574","821","True Bugs (Heteroptera)","3","2","0",NULL,"valid"
"575","825","Spiders (Araneae; NOT daddy longlegs!)","3","2","0",NULL,"valid"
"576","825","Beetles (Coleoptera)","8","1","0",NULL,"valid"
"577","825","Flies (Diptera)","4","4","0",NULL,"valid"
"578","828","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"579","829","Spiders (Araneae; NOT daddy longlegs!)","3","2","0",NULL,"valid"
"580","829","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","2","0",NULL,"valid"
"581","829","Spiders (Araneae; NOT daddy longlegs!)","3","2","0",NULL,"valid"
"582","829","Bees and Wasps (Hymenoptera, excluding ants)","3","2","0",NULL,"valid"
"583","833","Flies (Diptera)","5","2","0",NULL,"valid"
"584","834","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","9","0",NULL,"valid"
"585","834","Butterflies and Moths (Lepidoptera adult)","15","1","0",NULL,"valid"
"586","834","Mites (Acarina)","3","1","0",NULL,"valid"
"587","834","Bees and Wasps (Hymenoptera, excluding ants)","3","1","0",NULL,"valid"
"588","834","Flies (Diptera)","1","1","0",NULL,"valid"
"589","839","Ants (Formicidae)","3","2","0",NULL,"valid"
"590","839","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","1","0",NULL,"valid"
"591","839","Spiders (Araneae; NOT daddy longlegs!)","4","2","0",NULL,"valid"
"592","839","Flies (Diptera)","8","1","0",NULL,"valid"
"593","839","Mites (Acarina)","1","1","0",NULL,"valid"
"594","844","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","50","0",NULL,"valid"
"595","844","Unidentified","4","3","0",NULL,"valid"
"596","844","Spiders (Araneae; NOT daddy longlegs!)","3","3","0",NULL,"valid"
"597","844","Flies (Diptera)","8","1","0",NULL,"valid"
"598","848","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","23","0",NULL,"valid"
"599","848","Flies (Diptera)","3","2","0",NULL,"valid"
"600","848","Unidentified","3","1","0",NULL,"valid"
"601","848","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"602","852","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","1","0",NULL,"valid"
"603","852","Flies (Diptera)","3","1","0",NULL,"valid"
"604","854","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","8","0",NULL,"valid"
"605","854","Flies (Diptera)","2","3","0",NULL,"valid"
"606","854","Spiders (Araneae; NOT daddy longlegs!)","2","2","0",NULL,"valid"
"607","857","Flies (Diptera)","1","1","0",NULL,"valid"
"608","858","Ants (Formicidae)","2","3","0",NULL,"valid"
"609","858","Beetles (Coleoptera)","2","2","0",NULL,"valid"
"610","858","Flies (Diptera)","2","4","0",NULL,"valid"
"611","858","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","8","0",NULL,"valid"
"612","858","Grasshoppers, Crickets (Orthoptera)","3","1","0",NULL,"valid"
"613","863","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","76","0",NULL,"valid"
"614","864","NONE","0","0","0",NULL,"valid"
"615","865","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","34","0",NULL,"valid"
"616","865","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"617","867","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","5","0",NULL,"valid"
"618","867","Spiders (Araneae; NOT daddy longlegs!)","1","1","0",NULL,"valid"
"619","869","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","22","0",NULL,"valid"
"620","869","Bees and Wasps (Hymenoptera, excluding ants)","3","2","0",NULL,"valid"
"621","869","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"622","872","Spiders (Araneae; NOT daddy longlegs!)","2","2","0",NULL,"valid"
"623","872","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","5","0",NULL,"valid"
"624","872","Beetles (Coleoptera)","2","2","0",NULL,"valid"
"625","872","True Bugs (Heteroptera)","3","1","0",NULL,"valid"
"626","876","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","2","0",NULL,"valid"
"627","876","Flies (Diptera)","3","1","0",NULL,"valid"
"628","878","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"629","878","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","2","0",NULL,"valid"
"630","878","Flies (Diptera)","1","1","0",NULL,"valid"
"631","878","Caterpillars (Lepidoptera larvae)","3","1","0",NULL,"valid"
"632","878","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"633","883","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","3","0",NULL,"valid"
"634","883","Beetles (Coleoptera)","3","2","0",NULL,"valid"
"635","885","Leaf hoppers and Cicadas (Auchenorrhyncha)","1","43","0",NULL,"valid"
"636","885","Flies (Diptera)","3","1","0",NULL,"valid"
"637","885","Spiders (Araneae; NOT daddy longlegs!)","3","2","0",NULL,"valid"
"638","885","Unidentified","1","8","0",NULL,"valid"
"639","889","Bees and Wasps (Hymenoptera, excluding ants)","3","1","0",NULL,"valid"
"640","889","Ants (Formicidae)","3","1","0",NULL,"valid"
"641","891","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","6","0",NULL,"valid"
"642","891","Bees and Wasps (Hymenoptera, excluding ants)","2","2","0",NULL,"valid"
"643","893","True Bugs (Heteroptera)","8","1","0",NULL,"valid"
"644","893","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"645","895","Flies (Diptera)","2","2","0",NULL,"valid"
"646","895","Bees and Wasps (Hymenoptera, excluding ants)","3","1","0",NULL,"valid"
"647","895","Unidentified","3","1","0",NULL,"valid"
"648","898","Spiders (Araneae; NOT daddy longlegs!)","1","1","0",NULL,"valid"
"649","898","Flies (Diptera)","1","1","0",NULL,"valid"
"650","900","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"651","900","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","3","0",NULL,"valid"
"652","902","NONE","0","0","0",NULL,"valid"
"653","903","Butterflies and Moths (Lepidoptera adult)","15","1","0",NULL,"valid"
"654","903","Beetles (Coleoptera)","8","1","0",NULL,"valid"
"655","905","Spiders (Araneae; NOT daddy longlegs!)","15","1","0",NULL,"valid"
"656","905","Bees and Wasps (Hymenoptera, excluding ants)","3","1","0",NULL,"valid"
"657","907","Spiders (Araneae; NOT daddy longlegs!)","1","1","0",NULL,"valid"
"658","907","True Bugs (Heteroptera)","3","1","0",NULL,"valid"
"659","909","Spiders (Araneae; NOT daddy longlegs!)","1","1","0",NULL,"valid"
"660","909","Flies (Diptera)","3","1","0",NULL,"valid"
"661","909","Leaf hoppers and Cicadas (Auchenorrhyncha)","8","2","0",NULL,"valid"
"662","912","Beetles (Coleoptera)","11","2","0",NULL,"valid"
"663","912","Ants (Formicidae)","3","1","0",NULL,"valid"
"664","914","Leaf hoppers and Cicadas (Auchenorrhyncha)","3","7","0",NULL,"valid"
"665","914","Spiders (Araneae; NOT daddy longlegs!)","6","3","0",NULL,"valid"
"666","914","Ants (Formicidae)","3","1","0",NULL,"valid"
"667","917","Flies (Diptera)","3","2","0",NULL,"valid"
"668","917","Leaf hoppers and Cicadas (Auchenorrhyncha)","2","6","0",NULL,"valid"
"669","917","True Bugs (Heteroptera)","3","1","0",NULL,"valid"
"670","917","Spiders (Araneae; NOT daddy longlegs!)","3","2","0",NULL,"valid"
"671","917","Caterpillars (Lepidoptera larvae)","11","2","0",NULL,"valid"
"672","922","Spiders (Araneae; NOT daddy longlegs!)","15","1","0",NULL,"valid"
"673","922","Flies (Diptera)","3","1","0",NULL,"valid"
"674","922","Leaf hoppers and Cicadas (Auchenorrhyncha)","8","1","0",NULL,"valid"
"675","925","Flies (Diptera)","15","1","0",NULL,"valid"
"676","925","Caterpillars (Lepidoptera larvae)","5","5","0",NULL,"valid"
"677","925","Unidentified","1","1","0",NULL,"valid"
"678","925","Spiders (Araneae; NOT daddy longlegs!)","3","1","0",NULL,"valid"
"679","929","Beetles (Coleoptera)","15","1","0",NULL,"valid"
"680","929","Flies (Diptera)","15","1","0",NULL,"valid"
"681","931","NONE","15","1","0",NULL,"valid"
"682","932","Caterpillars (Lepidoptera larvae)","8","1","0",NULL,"valid"
"683","932","Ants (Formicidae)","3","2","0",NULL,"valid"
"684","934","Caterpillars (Lepidoptera larvae)","21","1","0",NULL,"valid"
"685","935","True Bugs (Heteroptera)","8","1","0",NULL,"valid"
"686","935","Caterpillars (Lepidoptera larvae)","18","2","0",NULL,"valid"
"687","935","Beetles (Coleoptera)","3","1","0",NULL,"valid"
"688","935","Flies (Diptera)","1","1","0",NULL,"valid"
"689","939","Mites (Acarina)","0","0","0",NULL,"valid"
"690","939","Flies (Diptera)","1","1","0",NULL,"valid"
"691","939","Unidentified","4","3","0",NULL,"valid"
"692","939","Silverfish (Thysanura)","5","3","0",NULL,"valid"
"693","943","Beetles (Coleoptera)","8","1","0",NULL,"valid"
