"213","200","2016-06-18 09:31:18","15","17"
"214","205","2016-06-18 09:31:34","19","22"
"215","192","2016-06-18 09:31:50","13","22"
"216","203","2016-06-18 09:32:08","14","17"
"217","206","2016-06-18 09:32:24","9","18"
"218","196","2016-06-18 09:32:37","12","22"
"219","202","2016-06-18 09:32:47","13","22"
"220","129","2016-06-18 09:33:09","17","20"
"221","207","2016-06-18 09:39:08","18","19"
"222","200","2016-06-18 09:39:50","14","17"
"223","208","2016-06-18 09:40:29","21","22"
"224","209","2016-06-18 09:40:47","19","22"
"225","200","2016-06-18 09:41:09","14","17"
"226","204","2016-06-18 09:41:58","15","20"
"227","197","2016-06-18 09:42:05","14","17"
"228","198","2016-06-18 09:42:41","17","20"
"229","209","2016-06-18 09:42:57","11","18"
"230","192","2016-06-18 09:43:10","9","18"
"231","208","2016-06-18 09:43:13","21","23"
"232","207","2016-06-18 09:43:38","18","21"
"233","200","2016-06-18 09:43:40","21","23"
"234","199","2016-06-18 09:43:40","13","22"
"235","204","2016-06-18 09:44:15","17","21"
"236","209","2016-06-18 09:44:36","12","21"
"237","198","2016-06-18 09:45:10","20","20"
"238","197","2016-06-18 09:45:27","16","19"
"239","209","2016-06-18 09:45:34","13","17"
"240","203","2016-06-18 09:45:47","17","21"
"241","200","2016-06-18 09:46:03","12","17"
"242","204","2016-06-18 09:46:33","18","21"
"243","200","2016-06-18 09:46:47","19","19"
"244","198","2016-06-18 09:47:09","16","21"
"245","205","2016-06-18 09:47:33","18","22"
"246","206","2016-06-18 09:47:37","12","23"
"247","204","2016-06-18 09:47:42","14","17"
"248","200","2016-06-18 09:48:09","16","19"
"249","202","2016-06-18 09:48:25","16","20"
"250","203","2016-06-18 09:48:27","18","19"
"251","196","2016-06-18 09:48:47","10","17"
"252","197","2016-06-18 09:49:37","13","18"
"253","199","2016-06-18 09:49:51","11","19"
"254","202","2016-06-18 09:52:31","14","19"
"255","196","2016-06-18 09:52:47","14","20"
"256","207","2016-06-18 09:55:24","17","19"
"257","192","2016-06-18 13:44:01","14","18"
"258","192","2016-06-18 13:46:26","17","20"
"259","192","2016-06-18 13:50:36","18","19"
"260","192","2016-06-18 13:57:34","8","17"
"261","192","2016-06-18 13:59:49","16","17"
"262","192","2016-06-18 20:36:21","22","23"
"263","192","2016-06-18 20:46:38","23","23"
"264","192","2016-06-18 21:03:44","19","20"
"265","192","2016-06-18 21:05:08","16","19"
"266","192","2016-06-18 21:06:10","18","19"
"267","192","2016-06-18 21:06:58","21","21"
"268","229","2017-02-27 20:23:40","16","22"
"269","229","2017-02-27 20:25:51","13","19"
"270","229","2017-03-01 10:21:05","13","20"
"271","229","2017-03-01 12:42:55","16","19"
"272","69","2017-03-07 17:36:26","11","19"
"273","69","2017-03-07 17:39:38","16","19"
"274","242","2017-04-18 22:47:34","22","22"
"275","242","2017-04-18 22:50:12","10","20"
"276","243","2017-04-19 14:35:12","21","22"
"277","249","2017-04-25 09:44:09","16","22"
"278","252","2017-04-25 09:44:25","22","22"
"279","251","2017-04-25 09:44:51","20","22"
"280","247","2017-04-25 09:44:58","18","22"
"281","249","2017-04-25 09:45:17","8","18"
"282","250","2017-04-25 09:45:22","22","22"
"283","253","2017-04-25 09:45:45","22","22"
"284","251","2017-04-25 09:46:51","9","21"
"285","249","2017-04-25 09:46:59","14","19"
"286","247","2017-04-25 09:47:02","9","20"
"287","252","2017-04-25 09:47:17","15","19"
"288","250","2017-04-25 09:48:08","14","19"
"289","251","2017-04-25 09:48:50","15","17"
"290","249","2017-04-25 09:49:13","6","21"
"291","254","2017-04-25 09:49:15","22","22"
"292","247","2017-04-25 09:49:18","16","21"
"293","250","2017-04-25 09:49:19","15","17"
"294","252","2017-04-25 09:49:28","8","18"
"295","256","2017-04-25 09:49:33","21","22"
"296","251","2017-04-25 09:50:18","23","23"
"297","253","2017-04-25 09:50:29","17","17"
"298","250","2017-04-25 09:50:36","11","20"
"299","246","2017-04-25 09:51:05","22","22"
"300","256","2017-04-25 09:51:13","15","18"
"301","251","2017-04-25 09:51:27","21","21"
"302","252","2017-04-25 09:51:42","9","19"
"303","250","2017-04-25 09:51:45","18","18"
"304","258","2017-04-25 09:51:47","21","22"
"305","257","2017-04-25 09:51:52","16","22"
"306","247","2017-04-25 09:52:00","11","19"
"307","246","2017-04-25 09:52:14","17","17"
"308","256","2017-04-25 09:52:40","8","19"
"309","255","2017-04-25 09:52:41","22","22"
"310","251","2017-04-25 09:53:19","13","19"
"311","254","2017-04-25 09:53:23","10","18"
"312","250","2017-04-25 09:53:27","16","17"
"313","252","2017-04-25 09:53:38","12","17"
"314","258","2017-04-25 09:54:07","17","19"
"315","246","2017-04-25 09:54:18","14","19"
"316","260","2017-04-25 09:54:28","22","22"
"317","256","2017-04-25 09:54:31","11","19"
"318","257","2017-04-25 09:54:37","9","20"
"319","247","2017-04-25 09:54:59","12","17"
"320","251","2017-04-25 09:55:05","13","21"
"321","250","2017-04-25 09:55:06","14","17"
"322","252","2017-04-25 09:55:14","14","21"
"323","246","2017-04-25 09:55:16","15","19"
"324","259","2017-04-25 09:55:36","21","22"
"325","256","2017-04-25 09:55:57","8","18"
"326","254","2017-04-25 09:55:59","11","20"
"327","258","2017-04-25 09:56:13","11","18"
"328","257","2017-04-25 09:56:20","14","23"
"329","255","2017-04-25 09:56:24","18","20"
"330","250","2017-04-25 09:56:35","13","19"
"331","251","2017-04-25 09:57:03","16","17"
"332","246","2017-04-25 09:57:04","16","19"
"333","259","2017-04-25 09:57:25","13","19"
"334","250","2017-04-25 09:57:50","11","17"
"335","254","2017-04-25 09:57:55","18","19"
"336","253","2017-04-25 09:58:03","18","18"
"337","258","2017-04-25 09:58:08","14","19"
"338","256","2017-04-25 09:58:09","6","17"
"339","249","2017-04-25 09:58:17","11","21"
"340","257","2017-04-25 09:58:36","13","19"
"341","260","2017-04-25 09:58:40","15","20"
"342","257","2017-04-25 09:58:47","13","19"
"343","253","2017-04-25 09:58:50","18","18"
"344","251","2017-04-25 09:58:53","20","20"
"345","253","2017-04-25 09:58:54","18","18"
"346","247","2017-04-25 09:58:55","14","20"
"347","262","2017-04-25 09:59:19","22","22"
"348","250","2017-04-25 09:59:20","15","18"
"349","255","2017-04-25 09:59:35","18","18"
"350","259","2017-04-25 09:59:39","15","19"
"351","249","2017-04-25 09:59:45","21","21"
"352","261","2017-04-25 09:59:48","16","22"
"353","254","2017-04-25 09:59:50","12","17"
"354","261","2017-04-25 10:00:04","16","22"
"355","261","2017-04-25 10:00:08","16","22"
"356","257","2017-04-25 10:00:35","13","19"
"357","250","2017-04-25 10:00:41","17","23"
"358","258","2017-04-25 10:00:43","13","19"
"359","250","2017-04-25 10:00:48","17","23"
"360","256","2017-04-25 10:01:14","9","19"
"361","259","2017-04-25 10:01:22","3","22"
"362","252","2017-04-25 10:01:24","19","19"
"363","249","2017-04-25 10:01:27","14","22"
"364","253","2017-04-25 10:01:27","17","17"
"365","249","2017-04-25 10:01:27","14","22"
"366","249","2017-04-25 10:01:27","14","22"
"367","253","2017-04-25 10:01:28","17","17"
"368","252","2017-04-25 10:01:29","19","19"
"369","249","2017-04-25 10:01:31","14","22"
"370","249","2017-04-25 10:01:31","14","22"
"371","249","2017-04-25 10:01:31","14","22"
"372","250","2017-04-25 10:02:14","14","17"
"373","257","2017-04-25 10:02:22","18","21"
"374","251","2017-04-25 10:02:26","14","17"
"375","254","2017-04-25 10:02:29","19","21"
"376","260","2017-04-25 10:02:52","18","20"
"377","256","2017-04-25 10:03:04","20","20"
"378","250","2017-04-25 10:03:14","14","17"
"379","259","2017-04-25 10:03:19","5","19"
"380","258","2017-04-25 10:03:25","13","17"
"381","255","2017-04-25 10:03:27","16","19"
"382","257","2017-04-25 10:03:32","17","21"
"383","252","2017-04-25 10:03:41","17","18"
"384","256","2017-04-25 10:04:26","14","18"
"385","250","2017-04-25 10:04:29","14","21"
"386","259","2017-04-25 10:04:33","5","20"
"387","255","2017-04-25 10:04:42","12","19"
"388","246","2017-04-25 10:04:44","14","21"
"389","252","2017-04-25 10:04:47","17","19"
"390","257","2017-04-25 10:05:05","21","21"
"391","250","2017-04-25 10:05:24","14","18"
"392","259","2017-04-25 10:05:29","0","19"
"393","258","2017-04-25 10:05:35","16","19"
"394","260","2017-04-25 10:05:36","18","21"
"395","254","2017-04-25 10:05:48","16","19"
"396","255","2017-04-25 10:05:54","11","18"
"397","256","2017-04-25 10:06:03","13","17"
"398","252","2017-04-25 10:06:14","18","20"
"399","261","2017-04-25 10:06:14","8","17"
"400","259","2017-04-25 10:06:19","0","24"
"401","249","2017-04-25 10:06:24","9","18"
"402","257","2017-04-25 10:06:28","18","19"
"403","259","2017-04-25 10:07:08","2","17"
"404","254","2017-04-25 10:07:12","11","22"
"405","255","2017-04-25 10:07:14","17","19"
"406","262","2017-04-25 10:07:22","18","21"
"407","258","2017-04-25 10:07:41","12","22"
"408","256","2017-04-25 10:07:43","17","20"
"409","257","2017-04-25 10:07:51","19","19"
"410","259","2017-04-25 10:08:00","0","19"
"411","259","2017-04-25 10:08:40","0","17"
"412","252","2017-04-25 10:08:51","18","24"
"413","256","2017-04-25 10:09:20","10","17"
"414","258","2017-04-25 10:09:25","14","17"
"415","257","2017-04-25 10:09:28","17","21"
"416","259","2017-04-25 10:09:31","1","20"
"417","252","2017-04-25 10:09:39","11","17"
"418","274","2017-04-25 13:59:25","17","22"
"419","265","2017-04-25 13:59:30","19","22"
"420","267","2017-04-25 13:59:51","19","22"
"421","263","2017-04-25 14:00:05","22","22"
"422","269","2017-04-25 14:00:41","16","22"
"423","273","2017-04-25 14:00:54","19","22"
"424","265","2017-04-25 14:00:58","11","19"
"425","266","2017-04-25 14:00:59","22","22"
"426","271","2017-04-25 14:01:03","19","22"
"427","268","2017-04-25 14:01:06","20","22"
"428","274","2017-04-25 14:01:12","18","18"
"429","272","2017-04-25 14:01:14","21","22"
"430","274","2017-04-25 14:01:17","18","18"
"431","274","2017-04-25 14:01:17","18","18"
"432","270","2017-04-25 14:01:36","16","22"
"433","263","2017-04-25 14:01:47","15","18"
"434","267","2017-04-25 14:01:55","16","21"
"435","278","2017-04-25 14:02:19","22","22"
"436","277","2017-04-25 14:02:44","20","22"
"437","265","2017-04-25 14:03:03","10","20"
"438","267","2017-04-25 14:03:04","17","17"
"439","275","2017-04-25 14:03:29","17","22"
"440","279","2017-04-25 14:03:48","19","22"
"441","270","2017-04-25 14:03:52","18","19"
"442","273","2017-04-25 14:03:55","14","19"
"443","272","2017-04-25 14:04:09","12","21"
"444","267","2017-04-25 14:04:15","16","20"
"445","276","2017-04-25 14:04:28","22","22"
"446","265","2017-04-25 14:04:45","12","21"
"447","269","2017-04-25 14:04:49","3","21"
"448","263","2017-04-25 14:04:52","15","19"
"449","268","2017-04-25 14:05:04","14","21"
"450","271","2017-04-25 14:05:23","10","17"
"451","273","2017-04-25 14:05:24","12","18"
"452","275","2017-04-25 14:05:29","15","21"
"453","277","2017-04-25 14:06:09","18","19"
"454","279","2017-04-25 14:06:16","16","21"
"455","263","2017-04-25 14:06:16","10","17"
"456","278","2017-04-25 14:06:52","13","19"
"457","266","2017-04-25 14:07:08","18","20"
"458","272","2017-04-25 14:07:09","15","18"
"459","271","2017-04-25 14:07:19","9","19"
"460","267","2017-04-25 14:07:37","18","21"
"461","265","2017-04-25 14:07:37","13","21"
"462","269","2017-04-25 14:07:42","14","19"
"463","268","2017-04-25 14:08:08","11","19"
"464","263","2017-04-25 14:08:32","15","18"
"465","270","2017-04-25 14:08:42","20","20"
"466","279","2017-04-25 14:08:54","14","17"
"467","274","2017-04-25 14:09:16","15","21"
"468","267","2017-04-25 14:09:17","12","17"
"469","272","2017-04-25 14:09:38","20","23"
"470","265","2017-04-25 14:09:48","13","21"
"471","275","2017-04-25 14:09:48","10","22"
"472","269","2017-04-25 14:09:51","12","19"
"473","268","2017-04-25 14:10:10","16","23"
"474","278","2017-04-25 14:10:13","15","21"
"475","271","2017-04-25 14:10:20","16","19"
"476","267","2017-04-25 14:10:42","14","18"
"477","279","2017-04-25 14:10:59","16","21"
"478","263","2017-04-25 14:11:02","16","19"
"479","270","2017-04-25 14:11:27","14","19"
"480","275","2017-04-25 14:11:35","10","19"
"481","267","2017-04-25 14:11:38","19","19"
"482","273","2017-04-25 14:11:42","10","19"
"483","277","2017-04-25 14:11:47","12","20"
"484","265","2017-04-25 14:11:57","16","19"
"485","271","2017-04-25 14:12:09","3","19"
"486","269","2017-04-25 14:12:11","10","19"
"487","272","2017-04-25 14:12:24","6","17"
"488","267","2017-04-25 14:12:49","19","19"
"489","279","2017-04-25 14:12:51","17","17"
"490","268","2017-04-25 14:12:58","14","20"
"491","277","2017-04-25 14:13:12","21","21"
"492","273","2017-04-25 14:13:14","12","21"
"493","275","2017-04-25 14:13:19","15","21"
"494","267","2017-04-25 14:13:55","13","17"
"495","274","2017-04-25 14:14:06","12","17"
"496","269","2017-04-25 14:14:20","16","24"
"497","265","2017-04-25 14:14:37","12","22"
"498","267","2017-04-25 14:14:39","18","18"
"499","270","2017-04-25 14:14:47","9","19"
"500","263","2017-04-25 14:14:48","17","21"
"501","279","2017-04-25 14:15:00","14","21"
"502","271","2017-04-25 14:15:02","7","17"
"503","268","2017-04-25 14:15:08","12","18"
"504","272","2017-04-25 14:15:15","15","21"
"505","277","2017-04-25 14:15:37","18","19"
"506","275","2017-04-25 14:15:38","13","17"
"507","274","2017-04-25 14:15:50","11","21"
"508","266","2017-04-25 14:15:53","11","17"
"509","267","2017-04-25 14:15:53","10","17"
"510","270","2017-04-25 14:16:32","18","19"
"511","271","2017-04-25 14:16:37","11","17"
"512","274","2017-04-25 14:16:39","0","18"
"513","269","2017-04-25 14:16:51","14","18"
"514","268","2017-04-25 14:16:51","10","20"
"515","267","2017-04-25 14:16:57","17","19"
"516","279","2017-04-25 14:17:06","12","17"
"517","277","2017-04-25 14:17:21","15","21"
"518","273","2017-04-25 14:17:29","10","19"
"519","275","2017-04-25 14:17:37","11","20"
"520","263","2017-04-25 14:17:37","13","17"
"521","276","2017-04-25 14:17:56","19","19"
"522","279","2017-04-25 14:18:09","19","19"
"523","267","2017-04-25 14:18:23","18","21"
"524","272","2017-04-25 14:18:25","13","19"
"525","269","2017-04-25 14:18:28","19","21"
"526","268","2017-04-25 14:18:41","22","22"
"527","265","2017-04-25 14:18:50","17","19"
"528","274","2017-04-25 14:18:57","16","20"
"529","271","2017-04-25 14:18:59","16","19"
"530","277","2017-04-25 14:19:11","19","19"
"531","263","2017-04-25 14:19:25","13","21"
"532","267","2017-04-25 14:19:34","19","24"
"533","268","2017-04-25 14:19:48","14","18"
"534","270","2017-04-25 14:19:50","15","20"
"535","279","2017-04-25 14:19:54","13","17"
"536","280","2017-04-25 14:40:45","10","22"
"537","281","2017-04-25 14:44:53","22","22"
"538","280","2017-04-25 14:45:00","16","19"
"539","283","2017-04-25 14:45:58","22","22"
"540","287","2017-04-25 14:47:03","17","22"
"541","282","2017-04-25 14:47:24","19","22"
"542","294","2017-04-25 14:47:39","22","22"
"543","290","2017-04-25 14:47:48","15","22"
"544","284","2017-04-25 14:47:51","22","22"
"545","289","2017-04-25 14:48:07","22","22"
"546","285","2017-04-25 14:48:31","20","22"
"547","287","2017-04-25 14:49:10","10","19"
"548","282","2017-04-25 14:49:24","13","19"
"549","293","2017-04-25 14:49:34","20","22"
"550","283","2017-04-25 14:50:17","19","19"
"551","290","2017-04-25 14:50:24","6","19"
"552","294","2017-04-25 14:50:48","14","19"
"553","287","2017-04-25 14:50:48","14","19"
"554","295","2017-04-25 14:51:09","22","22"
"555","284","2017-04-25 14:51:16","10","19"
"556","282","2017-04-25 14:51:45","14","19"
"557","293","2017-04-25 14:52:03","5","19"
"558","290","2017-04-25 14:52:13","18","19"
"559","287","2017-04-25 14:52:14","18","21"
"560","289","2017-04-25 14:52:18","13","17"
"561","285","2017-04-25 14:52:23","14","22"
"562","284","2017-04-25 14:52:38","14","18"
"563","282","2017-04-25 14:53:36","15","18"
"564","287","2017-04-25 14:53:44","18","20"
"565","290","2017-04-25 14:53:57","14","20"
"566","294","2017-04-25 14:53:58","9","17"
"567","292","2017-04-25 14:54:11","22","22"
"568","282","2017-04-25 14:54:25","12","19"
"569","288","2017-04-25 14:54:27","21","22"
"570","289","2017-04-25 14:54:31","10","18"
"571","284","2017-04-25 14:54:33","17","19"
"572","293","2017-04-25 14:54:39","12","18"
"573","285","2017-04-25 14:54:41","12","18"
"574","295","2017-04-25 14:54:55","15","19"
"575","288","2017-04-25 14:55:22","10","18"
"576","282","2017-04-25 14:55:23","9","17"
"577","290","2017-04-25 14:55:29","12","17"
"578","283","2017-04-25 14:55:41","17","22"
"579","287","2017-04-25 14:56:01","9","17"
"580","284","2017-04-25 14:56:04","17","18"
"581","294","2017-04-25 14:56:09","14","19"
"582","288","2017-04-25 14:56:22","12","17"
"583","289","2017-04-25 14:56:36","13","18"
"584","283","2017-04-25 14:56:45","19","21"
"585","290","2017-04-25 14:56:52","14","17"
"586","295","2017-04-25 14:56:55","16","22"
"587","285","2017-04-25 14:56:55","16","24"
"588","282","2017-04-25 14:57:09","15","18"
"589","288","2017-04-25 14:57:31","10","18"
"590","293","2017-04-25 14:57:42","8","19"
"591","284","2017-04-25 14:57:43","10","18"
"592","282","2017-04-25 14:57:53","11","17"
"593","294","2017-04-25 14:57:57","12","17"
"594","289","2017-04-25 14:58:14","15","18"
"595","295","2017-04-25 14:58:30","12","19"
"596","288","2017-04-25 14:58:47","12","17"
"597","283","2017-04-25 14:58:57","16","17"
"598","282","2017-04-25 14:59:32","16","17"
"599","287","2017-04-25 14:59:33","10","17"
"600","290","2017-04-25 14:59:36","15","19"
"601","295","2017-04-25 14:59:37","10","17"
"602","285","2017-04-25 14:59:49","17","19"
"603","288","2017-04-25 14:59:50","14","18"
"604","289","2017-04-25 14:59:50","10","17"
"605","294","2017-04-25 14:59:59","14","21"
"606","282","2017-04-25 15:00:16","16","22"
"607","295","2017-04-25 15:00:32","1","19"
"608","284","2017-04-25 15:00:42","18","19"
"609","285","2017-04-25 15:00:46","14","17"
"610","287","2017-04-25 15:00:47","16","19"
"611","283","2017-04-25 15:00:50","17","19"
"612","294","2017-04-25 15:01:06","12","17"
"613","289","2017-04-25 15:01:20","19","19"
"614","282","2017-04-25 15:01:31","19","22"
"615","290","2017-04-25 15:01:34","9","17"
"616","288","2017-04-25 15:01:35","6","20"
"617","293","2017-04-25 15:01:39","14","20"
"618","284","2017-04-25 15:01:51","21","23"
"619","283","2017-04-25 15:02:13","17","20"
"620","282","2017-04-25 15:02:18","17","17"
"621","295","2017-04-25 15:02:18","11","17"
"622","287","2017-04-25 15:02:35","18","21"
"623","290","2017-04-25 15:02:38","21","21"
"624","293","2017-04-25 15:03:07","13","19"
"625","285","2017-04-25 15:03:08","18","18"
"626","282","2017-04-25 15:03:12","11","19"
"627","295","2017-04-25 15:03:18","0","19"
"628","289","2017-04-25 15:03:29","14","20"
"629","283","2017-04-25 15:03:33","17","17"
"630","282","2017-04-25 15:03:58","13","19"
"631","285","2017-04-25 15:04:19","15","19"
"632","283","2017-04-25 15:04:24","17","17"
"633","295","2017-04-25 15:04:26","10","17"
"634","283","2017-04-25 15:04:32","17","17"
"635","282","2017-04-25 15:04:43","15","21"
"636","288","2017-04-25 15:04:55","16","20"
"637","293","2017-04-25 15:05:12","17","19"
"638","295","2017-04-25 15:05:16","11","18"
"639","282","2017-04-25 15:05:26","12","17"
"640","285","2017-04-25 15:05:30","15","20"
"641","287","2017-04-25 15:06:06","16","17"
"642","290","2017-04-25 15:06:09","13","20"
"643","288","2017-04-25 15:06:16","12","17"
"644","295","2017-04-25 15:06:18","10","17"
"645","283","2017-04-25 15:06:21","21","21"
"646","282","2017-04-25 15:06:31","17","23"
"647","289","2017-04-25 15:06:34","12","21"
"648","294","2017-04-25 15:06:37","17","25"
"649","285","2017-04-25 15:06:43","18","19"
"650","284","2017-04-25 15:07:00","9","17"
"651","287","2017-04-25 15:07:03","19","22"
"652","283","2017-04-25 15:07:06","18","19"
"653","288","2017-04-25 15:07:12","14","19"
"654","293","2017-04-25 15:07:20","9","17"
"655","282","2017-04-25 15:07:21","17","17"
"656","295","2017-04-25 15:07:21","18","18"
"657","283","2017-04-25 15:07:52","17","17"
"658","289","2017-04-25 15:07:53","17","22"
"659","290","2017-04-25 15:07:56","15","17"
"660","288","2017-04-25 15:08:08","16","19"
"661","294","2017-04-25 15:08:18","6","19"
"662","294","2017-04-25 15:08:19","6","19"
"663","294","2017-04-25 15:08:19","6","19"
