9,9,-7099340.77,3980782.86,231.656358264,MOD13Q1.A2002001.h11v05.005.2008225063148.250m_16_days_EVI,MOD13Q1,A2002001,Lat35.809674Lon-78.716546Samp9Line9,2008225063148,3876,7341,7341,2479,2486,1995,197,197,253,2689,7341,2479,2479,866,-73,-73,172,172,2689,4274,4274,183,-4,-4,2181,172,791,2313,2313,387,183,-4,2181,2181,963,963,2313,387,387,848,4767,4767,3043,3043,333,515,515,5139,1521,1521,626,626,924,333,1227,454,1611,1611,626,626,924,924,1322,454,454,1611,2328,2328,3009,3009,531,1097,394,1356,4410,4410,266,266,26,531,1097
9,9,-7099340.77,3980782.86,231.656358264,MOD13Q1.A2002017.h11v05.005.2008290190634.250m_16_days_EVI,MOD13Q1,A2002017,Lat35.809674Lon-78.716546Samp9Line9,2008290190634,2502,2502,2977,3134,3385,2733,2726,2478,2424,2424,3077,3100,3053,3053,2725,2203,2297,2242,2484,2729,2932,2407,2429,2098,2203,2297,1969,2245,2601,2601,1921,2098,2098,2094,1749,1723,2044,2149,2263,1939,2737,2491,2473,1594,1636,1731,1763,2639,3072,2827,2825,2100,1886,2250,1152,1477,2273,2286,2437,2083,2033,2092,2456,810,1676,2192,2257,2352,2137,2350,2422,2530,1926,1926,2741,2379,1921,1921,2171,2456,2456
9,9,-7099340.77,3980782.86,231.656358264,MOD13Q1.A2002033.h11v05.005.2008292192532.250m_16_days_EVI,MOD13Q1,A2002033,Lat35.809674Lon-78.716546Samp9Line9,2008292192532,2171,2819,2748,2748,2745,3000,2882,2619,2547,3050,2802,2802,2883,3005,2821,2619,2262,2813,2737,2737,2659,2512,2552,2990,2558,2585,2184,2159,2918,2918,2552,2454,2332,2504,1494,1747,1978,2456,2080,2058,2414,2722,2219,1625,1755,2045,1755,2709,3078,2807,2419,1753,2142,2507,1411,1997,3020,2890,2419,2233,2006,1986,2349,1039,1761,2163,3055,2233,2233,2336,2761,2349,1547,2300,2655,2469,2536,1874,2596,2761,2659
9,9,-7099340.77,3980782.86,231.656358264,MOD13Q1.A2002049.h11v05.005.2008235194339.250m_16_days_EVI,MOD13Q1,A2002049,Lat35.809674Lon-78.716546Samp9Line9,2008235194339,2463,3337,2586,2770,2721,2904,2904,2899,2113,2463,2732,2711,3154,2855,3368,2635,2836,2760,2326,2448,2655,2424,2972,3109,2266,2461,2689,1916,2565,2779,2424,2528,2395,2938,1907,1999,2036,2095,2269,2595,2336,2478,1875,1654,2093,1712,2205,3121,2727,2529,2304,2010,2464,2311,1558,1947,1979,2073,2304,2247,2682,2220,3209,1586,1399,3065,3150,1922,1922,2005,2728,2436,1405,3065,2922,1830,1830,1975,2455,3162,2689
9,9,-7099340.77,3980782.86,231.656358264,MOD13Q1.A2002065.h11v05.005.2008238163134.250m_16_days_EVI,MOD13Q1,A2002065,Lat35.809674Lon-78.716546Samp9Line9,2008238163134,2460,2689,2918,2700,2955,2955,3092,2608,2724,2387,2689,2918,2966,2955,3158,2482,2441,2629,2376,2729,2573,2628,2738,2347,2482,2629,2399,2060,2398,2698,2202,2363,2347,2223,2015,1576,2016,1654,2021,2363,2363,2741,2741,1779,1822,1894,2021,2510,2832,2514,2098,1779,2131,2131,1776,1776,2174,1975,2514,2098,2027,2027,2515,1322,1225,1975,2243,2243,1753,1753,2515,2585,1663,2185,2992,2992,1913,1753,2405,2532,2532
9,9,-7099340.77,3980782.86,231.656358264,MOD13Q1.A2002081.h11v05.005.2007137171918.250m_16_days_EVI,MOD13Q1,A2002081,Lat35.809674Lon-78.716546Samp9Line9,2007137171918,2621,2920,2755,2988,3088,3086,3991,5062,4187,2496,2920,2971,3947,3947,4850,4115,4072,3792,2496,2705,3102,3332,4850,4392,4072,2828,3638,2347,2782,3102,3332,3455,3303,3303,2628,2315,2358,2782,2564,3016,3716,3716,2698,2029,2458,2366,2087,3302,3713,3716,3409,2559,2731,2731,2157,2087,2698,2683,2794,2536,2755,2755,3751,1199,3229,3229,2985,3084,3084,2755,3608,3524,2444,2742,3093,3016,2266,2222,3662,3947,4153
9,9,-7099340.77,3980782.86,231.656358264,MOD13Q1.A2002097.h11v05.005.2008295195811.250m_16_days_EVI,MOD13Q1,A2002097,Lat35.809674Lon-78.716546Samp9Line9,2008295195811,3000,2908,3101,3157,3437,5458,4706,4697,4240,2976,3125,3196,3527,5458,5458,5103,4716,4716,2776,3000,3606,5885,5885,4890,3633,3516,3486,2811,3164,3999,3999,4019,4692,3516,2757,2194,2481,3363,3082,4978,3689,4692,2764,2115,2598,2481,2984,4978,4978,4979,3836,2334,2518,3122,1620,2116,2116,3334,2973,2973,2883,2883,3512,1637,2116,3606,2870,2870,2513,2883,3446,3706,1637,3158,3530,3530,2513,2513,3954,4409,4409
9,9,-7099340.77,3980782.86,231.656358264,MOD13Q1.A2002113.h11v05.005.2007146031943.250m_16_days_EVI,MOD13Q1,A2002113,Lat35.809674Lon-78.716546Samp9Line9,2007146031943,6242,6172,5506,5506,5353,5380,4311,5991,5374,5160,4955,4672,4672,4842,4894,5251,5034,5705,5653,5643,5646,4984,5088,5094,3076,4617,3045,5058,4787,4984,4710,3476,3903,3020,2774,2689,4588,4470,4202,4181,5356,5164,3511,2171,2938,3187,3823,4202,5168,4495,3941,3511,3791,2938,2377,3823,4677,3768,3373,3278,3152,3791,4655,946,2604,3794,4729,3052,3278,3897,4436,4927,1800,3379,6040,3052,3052,2833,3713,4694,6205
9,9,-7099340.77,3980782.86,231.656358264,MOD13Q1.A2002129.h11v05.005.2007150222341.250m_16_days_EVI,MOD13Q1,A2002129,Lat35.809674Lon-78.716546Samp9Line9,2007150222341,6723,7123,6119,5528,5513,5129,4463,5130,5343,6723,5249,4976,4473,4600,4611,3639,3508,4660,5223,5420,5387,4285,4578,3697,3336,3484,4147,5270,5207,4537,3690,3224,4587,2952,2496,2755,4086,3685,4095,5120,4939,4386,3683,2324,2198,4649,3282,5816,5519,4644,3418,3579,4081,4648,3282,2976,4253,4250,3520,3171,4081,3642,4648,1674,3924,5193,5328,3615,3826,3642,5148,5176,2860,3800,5023,5481,3052,4481,5148,5148,6321
9,9,-7099340.77,3980782.86,231.656358264,MOD13Q1.A2002145.h11v05.005.2007156045112.250m_16_days_EVI,MOD13Q1,A2002145,Lat35.809674Lon-78.716546Samp9Line9,2007156045112,7033,6611,5826,5231,5037,4485,4590,3204,3629,5966,5080,4675,3781,3839,4485,2767,3638,4451,5238,5504,4952,2924,3839,2868,2839,3136,3136,5700,4203,4952,2924,3050,3050,3928,3137,2189,3880,3992,2828,5100,4326,4332,4680,2292,2292,5322,3407,4558,4372,4694,4680,3401,3427,3814,3006,3407,4558,4694,3146,2801,3096,3668,3861,1601,2557,5615,4125,3110,4114,4399,3544,3861,2112,3190,4418,4668,4114,2280,2342,3544,5359
